Name,Company,Address,Postal,City,State,Country,Latitude,Longitude,HUC12,HUC12_Name
Meta Huntsville - Building 1,Meta,5400 Prosperity Dr NW,35810,Huntsville,Alabama,USA,34.83952105717249,-86.62886223993209,060300020305,Banyon Creek-Beaverdam Creek
SEC Data Center,Southern Edge Connect Data Centers,1809 Hillyer Robinson Industrial Pkwy,36207,Anniston,Alabama,USA,33.6196169,-85.8085962,031501060507,Tuskehadky Branch-Choccolocco Creek
"Assurance Technology, LLp","Assurance Technology, LLP",316 Bel Air Blvd,36606,Mobile,Alabama,USA,30.6747733,-88.118332,031602050101,Upper Dog River
Uniti Fiber Alabama Data Center,Uniti Fiber,650 Clinic Dr,36688,Mobile,Alabama,USA,30.702264,-88.180899,031602040504,Toulmins Spring Branch-Three Mile Creek
Lumen Mobile 1,Lumen,50 N. Lawrence St.,36602,Mobile,Alabama,USA,30.6907856,-88.0483795,031602040505,Chacaloochee Bay-Frontal Bon Secour Bay
Google Jackson County Campus,Google,48809 Al Highway 277,35740,Bridgeport,Alabama,USA,34.9143029,-85.7482741,060300010204,Widows Creek
Google Jackson County - Building 1,Google,48809 Al Highway 277,35740,Bridgeport,Alabama,USA,34.91371193702152,-85.74736214893456,060300010204,Widows Creek
Google Jackson County - Building 2,Google,48809 Al Highway 277,35740,Bridgeport,Alabama,USA,34.91367415072072,-85.74587123942749,060300010204,Widows Creek
Cordova Electric Data Center,Greensparc,Humpback Creek Hydro Facility,99574,Cordova,Alaska,USA,60.5935199194642,-145.5792856864176,190201041603,Power Creek
Prudhoe Bay Data Center,"Far North Digital, LLC",within Prudhoe Bay,99734,Prudhoe Bay,Alaska,USA,70.2269426635253,-148.4006144429898,190604021706,Sagavanirktok River Delta-Frontal Beaufort Sea
Greensparc Wrangell,Greensparc,6 Zimovia Hwy,99929,Wrangell,Alaska,USA,56.39688301436531,-132.336778765115,190102090205,Pat Creek-Frontal Zimovia Strait
Alasconnect Fairbanks Data Center 1,Alasconnect,612 Illinois St,99701,Fairbanks,Alaska,USA,64.8516133,-147.7196396,190803060908,Noyes Slough
Talkeetna Alaska Teleport,Microcom Communications,21518 S Comsat Rd,99676,Talkeetna,Alaska,USA,62.3324741,-150.032099,190205050302,Birch Creek
GCI Anchorage,GCI Communication,6831 Arctic Blvd,99518,Anchorage,Alaska,USA,61.15843432110262,-149.8904796210693,190204010603,North Fork Campbell Creek-Campbell Creek
Alasconnect Anchorage Data Center 5,Alasconnect,3403 Minnesota Drive,99503,Anchorage,Alaska,USA,61.1888889,-149.9122978,190204010808,Knik Arm-Frontal Cook Inlet
2121 S. Price Road (PHX15),Digital Realty,2121 S. Price Road,85286,Chandler,Arizona,USA,33.2748503,-111.8869478,150501001103,Firebird Lake
120 East Van Buren St (PHX10),Digital Realty,120 East Van Buren Street,85004,Phoenix,Arizona,USA,33.4519088,-112.0719012,150601060306,City of Phoenix-Salt River
Flexential Phoenix - Deer Valley Data Center,Flexential,1850 W. Deer Valley Rd,85027,Phoenix,Arizona,USA,33.6838378,-112.0988757,150701020607,Lower Arizona Canal Diversion Channel
Iron Mountain Data Centers AZS-1,Iron Mountain Data Centers,8521 E Princess Drive,85255,Scottsdale,Arizona,USA,33.6444482,-111.8957046,150601060201,Pinnacle Peak-Paradise Valley
H5 Data Centers Phoenix,H5 Data Centers,2600 W. Germann Rd.,85286,Chandler,Arizona,USA,33.2761127,-111.8848676,150501001103,Firebird Lake
CyrusOne Phoenix Campus,CyrusOne Data Centers,2335 South Ellis St,85286,Chandler,Arizona,USA,33.2704481,-111.8821049,150501001103,Firebird Lake
US Signal Phoenix AZ01,"US Signal Company, LLC",1655 W Sunrise Blvd,85233,Gilbert,Arizona,USA,33.3552874,-111.8268072,150501001101,City of Chandler
GDC - Phoenix PH1 Data Center,"NTT DATA, Inc.",10256 E Elliot Rd,85212,Mesa,Arizona,USA,33.3554883,-111.6135927,150501000807,Double Knolls-Roosevelt Canal
Iron Mountain Data Centers AZP-1,Iron Mountain Data Centers,615 North 48th Street,85008,Phoenix,Arizona,USA,33.4544913,-111.9761417,150601060306,City of Phoenix-Salt River
PhoenixNAP East University,PhoenixNAP,3402 E University Dr,85034,Phoenix,Arizona,USA,33.41613,-112.00933,150601060306,City of Phoenix-Salt River
Centersquare - Phoenix PHX3-A,Csquare,1301 W University Drive,85201,Mesa,Arizona,USA,33.42137091532965,-111.8575754795684,150601060305,Tempe Town Lake-Salt River
Iron Mountain Data Centers AZP-2,Iron Mountain Data Centers,4802 East Van Buren Street,85008,Phoenix,Arizona,USA,33.452056,-111.977266,150601060306,City of Phoenix-Salt River
Comarch Mesa,Comarch,3223 S Ellsworth Rd,85212,Mesa,Arizona,USA,33.3567065,-111.6352485,150501000807,Double Knolls-Roosevelt Canal
EdgeConneX Phoenix - EDCPHX01,EdgeConneX,3011 S. 52nd St,85282,Tempe,Arizona,USA,33.3951106,-111.9700701,150601060306,City of Phoenix-Salt River
Prime Phoenix - Building 5,Prime Data Centers,11753 W. Lower Buckeye #5,85323,Avondale,Arizona,USA,33.4206652,-112.3118101,150701020908,City of Glendale-Agua Fria River
Prime Phoenix - Building 3,Prime Data Centers,11753 W. Lower Buckeye #3,85323,Avondale,Arizona,USA,33.4206652,-112.3118101,150701020908,City of Glendale-Agua Fria River
Prime Phoenix Data Center Campus,Prime Data Centers,11753 W Lower Buckeye Rd,85353,Avondale,Arizona,USA,33.4171171,-112.312169,150701020908,City of Glendale-Agua Fria River
CyrusOne PHX3 - Chandler,CyrusOne Data Centers,2305 South Ellis St.,85286,Chandler,Arizona,USA,33.27195516766656,-111.8816614587236,150501001103,Firebird Lake
Prime Phoenix - Building 4,Prime Data Centers,11753 W. Lower Buckeye #4,85323,Avondale,Arizona,USA,33.4206652,-112.3118101,150701020908,City of Glendale-Agua Fria River
Prime Phoenix - Building 2,Prime Data Centers,11753 W. Lower Buckeye #2,85323,Avondale,Arizona,USA,33.4206652,-112.3118101,150701020908,City of Glendale-Agua Fria River
Prime Phoenix - Building 1,Prime Data Centers,11753 W. Lower Buckeye #1,85323,Avondale,Arizona,USA,33.4206652,-112.3118101,150701020908,City of Glendale-Agua Fria River
Aligned PHX01,Aligned Data Centers,2500 West Union Hills,85027,Phoenix,Arizona,USA,33.6588811,-112.1106061,150701020607,Lower Arizona Canal Diversion Channel
CyrusOne PHX1 - Chandler,CyrusOne Data Centers,2335 South Ellis St.,85286,Chandler,Arizona,USA,33.2708361,-111.881638,150501001103,Firebird Lake
"Stream DC Phoenix I - VI , Goodyear Campus",Stream Data Centers,2950 S. Litchfield Road,85338,Goodyear,Arizona,USA,33.4196392,-112.3594873,150701020908,City of Glendale-Agua Fria River
LexisNexis Scottsdale,LexisNexis,8521 E Princess Dr,85255,Scottsdale,Arizona,USA,33.6445574,-111.8957976,150601060201,Pinnacle Peak-Paradise Valley
Centersquare - Phoenix PHX1-A,Csquare,615 N 48th St,85008,Phoenix,Arizona,USA,33.455174,-111.976225,150601060306,City of Phoenix-Salt River
LightEdge - Phoenix,LightEdge,120 East Van Buren,85004,Phoenix,Arizona,USA,33.4514,-112.072261,150601060306,City of Phoenix-Salt River
Evocative PHX1,Evocative Data Centers,2500 W Union Hills Drive,85048,Phoenix,Arizona,USA,33.65756691169462,-112.111873626709,150701020607,Lower Arizona Canal Diversion Channel
EdgeCore Phoenix Campus,EdgeCore,3856 S Everton Terrace,85212,Mesa,Arizona,USA,33.344097,-111.6195007,150501000807,Double Knolls-Roosevelt Canal
CyrusOne PHX6 - Chandler,CyrusOne Data Centers,2605 South Ellis St.,85286,Chandler,Arizona,USA,33.26753221642161,-111.8825343619918,150501001102,Town of Ocotillo
CyrusOne PHX2 - Chandler,CyrusOne Data Centers,2305 South Ellis St.,85286,Chandler,Arizona,USA,33.27194984165537,-111.8833673436563,150501001103,Firebird Lake
CyrusOne PHX5 - Chandler,CyrusOne Data Centers,2405 South Ellis St.,85286,Chandler,Arizona,USA,33.26969635033058,-111.8815649027929,150501001103,Firebird Lake
CyrusOne PHX4 - Chandler,CyrusOne Data Centers,2495 South Ellis St.,85286,Chandler,Arizona,USA,33.26873119093797,-111.8824875826938,150501001102,Town of Ocotillo
Edged Phoenix,Edged Energy,8811 E Warner Rd,85296,Gilbert,Arizona,USA,33.3357211,-111.6878807,150501001101,City of Chandler
CyrusOne PHX7 - Chandler,CyrusOne Data Centers,2705 South Ellis St.,85286,Chandler,Arizona,USA,33.26633547723519,-111.8820301066969,150501001102,Town of Ocotillo
DCX Goodyear,DCX,16422 W Commerce Dr,85338,Goodyear,Arizona,USA,33.4114399,-112.4121243,150701020907,White Tank Number Three Wash
11:11 Systems Scottsdale,11:11 Systems,7499 E Paradise Ln,85260,Scottsdale,Arizona,USA,33.63250552231545,-111.9185758090433,150601060202,Upper Indian Bend Wash
Centersquare - Phoenix PHX2-A,Csquare,2055 E Technology Cir,85284,Tempe,Arizona,USA,33.3446504,-111.8992421,150501001101,City of Chandler
Cogent Data Center - Phoenix,"Cogent Communications, Inc.",3410 E. University Drive,85034,Phoenix,Arizona,USA,33.41672,-112.008276,150601060306,City of Phoenix-Salt River
DataBank PHX1 - Downtown Phoenix,DataBank,3110 N Central St,85012,Phoenix,Arizona,USA,33.484149,-112.074924,150601060306,City of Phoenix-Salt River
Southwest Crossing Data Center Campus,"Ryan Companies US, Inc.",W Houser Rd,85131,Eloy,Arizona,USA,32.776898,-111.604951,150503030205,Toltec Buttes
Cogent Data Center - Phoenix 2,"Cogent Communications, Inc.",1530 E Roeser Rd,85040,Phoenix,Arizona,USA,33.4002292,-112.0479412,150601060306,City of Phoenix-Salt River
Omnis Data Center,Omnis Network,1005 W Geneva Dr,85282,Tempe,Arizona,USA,33.394427,-111.952453,150601060306,City of Phoenix-Salt River
CyrusOne PHX8 - Chandler,CyrusOne Data Centers,2705 South Ellis St.,85286,Chandler,Arizona,USA,33.26628697937595,-111.8832210074993,150501001102,Town of Ocotillo
Compass Goodyear Campus,Compass Datacenters,850 S Bullard Ave,85338,Goodyear,Arizona,USA,33.4424004,-112.3786588,150701020907,White Tank Number Three Wash
EdgeCore PH01,EdgeCore,3856 S Everton Terrace,85212,Mesa,Arizona,USA,33.3441065101828,-111.6195540716901,150501000807,Double Knolls-Roosevelt Canal
Novva Mesa,Novva,S Ellsworth Rd & E Warner Rd,85212,Mesa,Arizona,USA,33.33908510219398,-111.6393690795214,150501000807,Double Knolls-Roosevelt Canal
EdgeCore PH03,EdgeCore,3856 S Everton Terrace,85212,Mesa,Arizona,USA,33.34493991594879,-111.62170333865,150501000807,Double Knolls-Roosevelt Canal
EdgeCore PH02,EdgeCore,3856 S Everton Terrace,85212,Mesa,Arizona,USA,33.34507232655329,-111.6196997389686,150501000807,Double Knolls-Roosevelt Canal
DataBank PHX2 - Phoenix Sky Harbor,DataBank,615 North 48th Street,85008,Phoenix,Arizona,USA,33.45453,-111.9763,150601060306,City of Phoenix-Salt River
2500 W Frye Rd,Lincoln Property Company,2500 W Frye Rd,85224,Chandler,Arizona,USA,33.3008813,-111.8863212,150501001101,City of Chandler
5CDC Phoenix - PHX01,5C Group Inc.,"within Phoenix, Arizona",TBA,Phoenix,Arizona,USA,33.4482266,-112.0776781,150601060306,City of Phoenix-Salt River
PhoenixNAP West University,PhoenixNAP,2353 W University Dr,85281,Tempe,Arizona,USA,33.4214579,-111.9743414,150601060306,City of Phoenix-Salt River
ColoBarn Phoenix Data Center,ColoBarn,8905 S Beck Ave,85284,Tempe,Arizona,USA,33.3322739,-111.9579315,150501001101,City of Chandler
QTS Phoenix-Van Buren,QTS Data Centers,120 East Van Buren Street,85004,Phoenix,Arizona,USA,33.4656697,-111.9977764,150601060306,City of Phoenix-Salt River
Buckeye Tech Corridor,Tract,W Yuma Rd & S Johnson Rd,85396,Buckeye,Arizona,USA,33.4283365411289,-112.7256728384276,150701030507,Roberts Well-Hassayampa River
Microsoft Goodyear (PHX70),Microsoft,3785 N Citrus Rd,85395,Goodyear,Arizona,USA,33.4926119,-112.4384401,150701020907,White Tank Number Three Wash
Microsoft El Mirage Campus,Microsoft,12901 W Olive Ave,85335,El Mirage,Arizona,USA,33.5615855388191,-112.3377024293308,150701020906,City of Surprise-Agua Fria River
Microsoft Goodyear Airpark Campus,Microsoft,W Broadway Rd,85338,Goodyear,Arizona,USA,33.41017715910144,-112.3648359175751,150701020908,City of Glendale-Agua Fria River
PhoenixNAP East Elwood,PhoenixNAP,3221 E Elwood St,85034,Phoenix,Arizona,USA,33.415384,-112.012343,150601060306,City of Phoenix-Salt River
Microsoft Goodyear Campus,Microsoft,3785 N Citrus Rd,85395,Goodyear,Arizona,USA,33.49216087345456,-112.4386791440974,150701020907,White Tank Number Three Wash
Microsoft GoodyearAirpark (PHX10),Microsoft,W Broadway Rd,85338,Goodyear,Arizona,USA,33.4079525,-112.364793,150701020908,City of Glendale-Agua Fria River
EdgeCore PH05,EdgeCore,3856 S Everton Terrace,85212,Mesa,Arizona,USA,33.34358490719114,-111.6250385765678,150501000807,Double Knolls-Roosevelt Canal
EdgeCore PH04,EdgeCore,3856 S Everton Terrace,85212,Mesa,Arizona,USA,33.34408846315323,-111.6235916138192,150501000807,Double Knolls-Roosevelt Canal
Expedient Phoenix,Expedient Data Centers,2475 W Townley Ave,85021,Phoenix,Arizona,USA,33.5644469,-112.1120033,150601060306,City of Phoenix-Salt River
Iron Mountain Data Centers AZP-3,Iron Mountain Data Centers,1110 N 52nd St,85008,Phoenix,Arizona,USA,33.4588094,-111.9717848,150601060306,City of Phoenix-Salt River
QTS Phoenix Campus,QTS Data Centers,1200 40th Street,85008,Phoenix,Arizona,USA,33.4623678,-111.9957938,150601060306,City of Phoenix-Salt River
CGI Phoenix Data Center,CGI,within 15 km from downtown,85044,Phoenix,Arizona,USA,33.3559967,-111.9741183,150501001101,City of Chandler
Vantage Phoenix Campus (AZ1),Vantage Data Centers,45 S Bullard Ave,85338,Goodyear,Arizona,USA,33.4473013,-112.3726849,150701020907,White Tank Number Three Wash
Liquid Web Phoenix,Liquid Web,7025 N Scottsdale Rd,85253,Scottsdale,Arizona,USA,33.540714,-111.9247362,150601060204,Lower Indian Bend Wash
Southwest Crossing Data Center 3,"Ryan Companies US, Inc.",W Houser Rd,85131,Eloy,Arizona,USA,32.774609,-111.601674,150503030205,Toltec Buttes
Southwest Crossing Data Center 2,"Ryan Companies US, Inc.",W Houser Rd,85131,Eloy,Arizona,USA,32.774678,-111.608103,150503030205,Toltec Buttes
Southwest Crossing Data Center 1,"Ryan Companies US, Inc.",W Houser Rd,85131,Eloy,Arizona,USA,32.779138,-111.604755,150503030205,Toltec Buttes
ClearData Data Center,Cleardata Networks,4250 E Camelback Rd,85018,Phoenix,Arizona,USA,33.5113742,-111.9891172,150701020606,Upper Arizona Canal Diversion Channel
Apple Mesa Data Center,Apple,3740 S Signal Butte Road,85212,Mesa,Arizona,USA,33.3470151,-111.6040335,150501000808,Town of Germann-Roosevelt Canal
Hostrunway Phoenix,Hostrunway,2600 W Germann Rd Chandler,AZ 85286,Phoenix,Arizona,USA,33.2761127,-111.8848676,150501001103,Firebird Lake
NexusTek Data Center,NexusTek,1919 W Lone Cactus Dr,85027,Phoenix,Arizona,USA,33.6796512,-112.100983,150701020607,Lower Arizona Canal Diversion Channel
Meta Mesa Campus,Meta,3841 S Ellsworth Rd,85212,Mesa,Arizona,USA,33.3435509,-111.6303927,150501000807,Double Knolls-Roosevelt Canal
Microsoft Goodyear Airpark (PHX14),Microsoft,W Broadway Rd,85338,Goodyear,Arizona,USA,33.411250117266,-112.3649861037059,150701020908,City of Glendale-Agua Fria River
Microsoft El Mirage (PHX81),Microsoft,12901 W Olive Ave,85335,El Mirage,Arizona,USA,33.56307433173253,-112.338252169421,150701020906,City of Surprise-Agua Fria River
Compass Goodyear - Building 3,Compass Datacenters,850 S Bullard Ave,85338,Goodyear,Arizona,USA,33.4395982,-112.3801264654407,150701020907,White Tank Number Three Wash
Compass Goodyear - Building 2,Compass Datacenters,850 S Bullard Ave,85338,Goodyear,Arizona,USA,33.4395982,-112.3786651980017,150701020907,White Tank Number Three Wash
Aligned PHX14,Aligned Data Centers,8805 N Reems Rd,85355,Waddell,Arizona,USA,33.56486877602454,-112.3867308715361,150701020906,City of Surprise-Agua Fria River
Microsoft El Mirage (PHX82),Microsoft,12901 W Olive Ave,85335,El Mirage,Arizona,USA,33.56192910869255,-112.3382674399791,150701020906,City of Surprise-Agua Fria River
Compass Goodyear - Building 6,Compass Datacenters,850 S Bullard Ave,85338,Goodyear,Arizona,USA,33.44704859837201,-112.3785997467854,150701020907,White Tank Number Three Wash
Compass Goodyear - Building 5,Compass Datacenters,850 S Bullard Ave,85338,Goodyear,Arizona,USA,33.44549997334736,-112.3784661171103,150701020907,White Tank Number Three Wash
Vermaland Pinal County,Vermaland,E Sasco Rd,85131,Eloy,Arizona,USA,32.55270675287139,-111.4281207494849,150503030305,Greene Canal
Windstream Phoenix,Windstream,1710 E Grant St,85034,Phoenix,Arizona,USA,33.4419876,-112.0440041,150601060306,City of Phoenix-Salt River
Aligned PHX12,Aligned Data Centers,8805 N Reems Rd,85355,Waddell,Arizona,USA,33.56372445944491,-112.3910867790914,150701020906,City of Surprise-Agua Fria River
Amazon AWS - Loop 202 & Dobbins Road,Amazon AWS,Loop 202 and W Dobbins Road,85339,Laveen,Arizona,USA,33.36300253163908,-112.1919025166041,150601060307,Town of Santa Maria-Salt River
Aligned PHX07,Aligned Data Centers,8785 N Reems Rd,85355,Waddell,Arizona,USA,33.56371397168881,-112.3867484514537,150701020906,City of Surprise-Agua Fria River
QTS Avondale,QTS Data Centers,S Avondale Blvd & W Lower Buckeye Rd,85353,Avondale,Arizona,USA,33.41812701255943,-112.3121127861912,150701020908,City of Glendale-Agua Fria River
Phoenix Internet,Phoenix Internet,2922 W Clarendon Ave,85017,Phoenix,Arizona,USA,33.49262,-112.122203,150701020908,City of Glendale-Agua Fria River
Aligned PHX08,Aligned Data Centers,3202 W Behrend Dr,85027,Chandler,Arizona,USA,33.6641057,-112.1279316,150701020807,Lower Skunk Creek
QTS Glendale,QTS Data Centers,4001 N 159th Ave,85305,Glendale,Arizona,USA,33.5766588,-112.4024126,150701020906,City of Surprise-Agua Fria River
Aligned - Peoria Logistics Park,Aligned Data Centers,"Peoria Logistics Park, N 75th Ave & W Northern Ave",85345,Peoria,Arizona,USA,33.5536292,-112.218786,150701020809,City of Peoria-New River
Microsoft Goodyear Airpark (PHX11),Microsoft,W Broadway Rd,85338,Goodyear,Arizona,USA,33.4090243,-112.3648036,150701020908,City of Glendale-Agua Fria River
Microsoft Goodyear Airpark (PHX12),Microsoft,W Broadway Rd,85338,Goodyear,Arizona,USA,33.41029184289314,-112.3649324595281,150701020908,City of Glendale-Agua Fria River
Microsoft Goodyear Airpark (PHX13),Microsoft,W Broadway Rd,85338,Goodyear,Arizona,USA,33.41107995716803,-112.3649324595281,150701020908,City of Glendale-Agua Fria River
Microsoft Goodyear (PHX71),Microsoft,3785 N Citrus Rd,85395,Goodyear,Arizona,USA,33.49151301163371,-112.4385814834791,150701020907,White Tank Number Three Wash
Compass Goodyear - Building 4,Compass Datacenters,850 S Bullard Ave,85338,Goodyear,Arizona,USA,33.44431061054706,-112.378466117111,150701020907,White Tank Number Three Wash
Compass Goodyear - Building 8,Compass Datacenters,850 S Bullard Ave,85338,Goodyear,Arizona,USA,33.43646070438994,-112.3786081903239,150701020907,White Tank Number Three Wash
Compass Goodyear - Building 7,Compass Datacenters,850 S Bullard Ave,85338,Goodyear,Arizona,USA,33.44595836923538,-112.381539599639,150701020907,White Tank Number Three Wash
Aligned PHX09,Aligned Data Centers,3151 W Behrend Dr,85027,Chandler,Arizona,USA,33.6650259,-112.1282816,150701020807,Lower Skunk Creek
Microsoft El Mirage (PHX80),Microsoft,12901 W Olive Ave,85335,El Mirage,Arizona,USA,33.5641844,-112.3385558,150701020906,City of Surprise-Agua Fria River
Microsoft El Mirage (PHX83),Microsoft,12901 W Olive Ave,85335,El Mirage,Arizona,USA,33.560515076733,-112.3385624523669,150701020906,City of Surprise-Agua Fria River
Compass Goodyear - Building 1,Compass Datacenters,850 S Bullard Ave,85338,Goodyear,Arizona,USA,33.4395982,-112.3770602,150701020907,White Tank Number Three Wash
Aligned PHX04,Aligned Data Centers, S Price Rd & W Innovation St,85286,Chandler,Arizona,USA,33.26613887423284,-111.887687104687,150501001102,Town of Ocotillo
Lumen Phoenix 3,Lumen,801 South 16th Street,85034,Phoenix,Arizona,USA,33.439188,-112.047717,150601060306,City of Phoenix-Salt River
Aligned PHX06,Aligned Data Centers,2500 S Price Rd,85286,Chandler,Arizona,USA,33.26851069462212,-111.8877239727182,150501001102,Town of Ocotillo
Microsoft Goodyear Airpark (PHX15),Microsoft,W Broadway Rd,85338,Goodyear,Arizona,USA,33.41259347478222,-112.3645354925695,150701020908,City of Glendale-Agua Fria River
Hassayampa Ranch,Arizona Land Consulting (ALC),"Hassayampa Ranch, Tonopah Salome Hwy",85354,Buckeye,Arizona,USA,33.50085860534102,-112.7420487912697,150701030507,Roberts Well-Hassayampa River
Johnson Road and Southern Avenue,Arizona Land Consulting (ALC),W Southern Ave & S Johnson Rd,85326,Buckeye,Arizona,USA,33.39571384522124,-112.7078708146277,150701030507,Roberts Well-Hassayampa River
NTT Pecos Road Campus,"NTT DATA, Inc.",E Pecos Rd & S Crismon Rd,85212,Mesa,Arizona,USA,33.29586031025507,-111.613623068493,150501000808,Town of Germann-Roosevelt Canal
Pinal Airpark Road,Beale Infrastructure,E Pinal Airpark Rd & I-10,85653,Marana,Arizona,USA,32.50379417981912,-111.2735249742241,150503030102,Guild Wash
Aligned PHX13,Aligned Data Centers,8805 N Reems Rd,85355,Waddell,Arizona,USA,33.56494029530727,-112.3911082367641,150701020906,City of Surprise-Agua Fria River
Compass PHX II Campus,Compass Datacenters,W Peoria Ave & N El Mirage Rd,85335,El Mirage,Arizona,USA,33.57850821130407,-112.3279404796696,150701020906,City of Surprise-Agua Fria River
Compass PHX II - Building 3,Compass Datacenters,W Peoria Ave & N El Mirage Rd,85335,El Mirage,Arizona,USA,33.57876742746457,-112.3296463644985,150701020906,City of Surprise-Agua Fria River
Compass PHX II - Building 1,Compass Datacenters,W Peoria Ave & N El Mirage Rd,85335,El Mirage,Arizona,USA,33.57928585744993,-112.3262989678531,150701020906,City of Surprise-Agua Fria River
Compass PHX II - Building 2,Compass Datacenters,W Peoria Ave & N El Mirage Rd,85335,El Mirage,Arizona,USA,33.57822217877521,-112.3262131371699,150701020906,City of Surprise-Agua Fria River
Fortescue Buckeye,Fortescue,W Patterson Rd,85326,Buckeye,Arizona,USA,33.19328433966902,-112.6741826729332,150701010404,Hedges Well-Gila River
HBS Phoenix,Heartland Business System,10201 S 51st St,85044,Phoenix,Arizona,USA,33.35308406246629,-111.9722535666365,150501001101,City of Chandler
ColoHouse Phoenix,ColoHouse,2335 South Ellis Street,85286,Chandler,Arizona,USA,33.2708361,-111.881638,150501001103,Firebird Lake
EdgeCore Florence Tech Park - Building 5,EdgeCore,E Arizona Farms Rd & N Attaway Rd,85143,Florence,Arizona,USA,33.12338,-111.4707,150501000710,Cholla Mountain
EdgeCore Florence Tech Park - Building 9,EdgeCore,E Arizona Farms Rd & N Attaway Rd,85143,Florence,Arizona,USA,33.120391,-111.471553,150501000710,Cholla Mountain
GDC - Phoenix PH6 Data Center,"NTT DATA, Inc.",10256 E Elliot Rd,85212,Mesa,Arizona,USA,33.35289179564501,-111.611296446808,150501000807,Double Knolls-Roosevelt Canal
EdgeCore Florence Tech Park - Building 3,EdgeCore,E Arizona Farms Rd & N Attaway Rd,85143,Florence,Arizona,USA,33.12266,-111.47224,150501000710,Cholla Mountain
Amazon AWS PHX - 9848 E Pecos Road,Amazon AWS,9848 E Pecos Rd,85212,Mesa,Arizona,USA,33.29470588439981,-111.6066312632271,150501000808,Town of Germann-Roosevelt Canal
EdgeCore Florence Tech Park - Building 7,EdgeCore,E Arizona Farms Rd & N Attaway Rd,85143,Florence,Arizona,USA,33.120405,-111.473079,150501000710,Cholla Mountain
NTT Elliot Road Campus,"NTT DATA, Inc.",10256 E Elliot Rd,85212,Mesa,Arizona,USA,33.35433494628097,-111.6123500150267,150501000807,Double Knolls-Roosevelt Canal
EdgeCore Florence Tech Park - Building 8,EdgeCore,E Arizona Farms Rd & N Attaway Rd,85143,Florence,Arizona,USA,33.1204,-111.472226,150501000710,Cholla Mountain
EdgeCore Florence Tech Park - Building 2,EdgeCore,E Arizona Farms Rd & N Attaway Rd,85143,Florence,Arizona,USA,33.122108,-111.473077,150501000710,Cholla Mountain
EdgeCore Florence Tech Park - Building 6,EdgeCore,E Arizona Farms Rd & N Attaway Rd,85143,Florence,Arizona,USA,33.12208,-111.470685,150501000710,Cholla Mountain
Google Mesa Campus,Google,E Elliot Rd & S Sossaman Rd,85212,Mesa,Arizona,USA,33.35362552567516,-111.665878319671,150501000807,Double Knolls-Roosevelt Canal
EdgeCore Florence Tech Park - Building 4,EdgeCore,E Arizona Farms Rd & N Attaway Rd,85143,Florence,Arizona,USA,33.12262,-111.471509,150501000710,Cholla Mountain
Amazon AWS PHX - 10464 E Pecos Road,Amazon AWS,10464 E Pecos Rd,85212,Mesa,Arizona,USA,33.29463482260998,-111.6078165484247,150501000808,Town of Germann-Roosevelt Canal
Vantage AZ15 - Phoenix,Vantage Data Centers,45 S Bullard Ave,85338,Goodyear,Arizona,USA,33.44897925228655,-112.3725184584119,150701020907,White Tank Number Three Wash
EdgeCore Florence Tech Park,EdgeCore,E Arizona Farms Rd & N Attaway Rd,85143,Florence,Arizona,USA,33.121636,-111.471944,150501000710,Cholla Mountain
EdgeCore Florence Tech Park - Building 10,EdgeCore,E Arizona Farms Rd & N Attaway Rd,85143,Florence,Arizona,USA,33.120386,-111.47066,150501000710,Cholla Mountain
EdgeCore Florence Tech Park - Building 1,EdgeCore,E Arizona Farms Rd & N Attaway Rd,85143,Florence,Arizona,USA,33.123344,-111.473088,150501000710,Cholla Mountain
Vantage AZ14 - Phoenix,Vantage Data Centers,45 S Bullard Ave,85338,Goodyear,Arizona,USA,33.44900778644303,-112.3734068060702,150701020907,White Tank Number Three Wash
Project Baccara - Building 1,"Takanock, LLC",14707-14323 W Olive Ave,85355,Waddell,Arizona,USA,33.56791708356274,-112.3697621079152,150701020906,City of Surprise-Agua Fria River
Project Baccara - Building 2,"Takanock, LLC",14707-14323 W Olive Ave,85355,Waddell,Arizona,USA,33.57125095643529,-112.3695592812912,150701020906,City of Surprise-Agua Fria River
GDC - Phoenix PH4 Data Center,"NTT DATA, Inc.",10256 E Elliot Rd,85212,Mesa,Arizona,USA,33.35548178656744,-111.6113047731641,150501000807,Double Knolls-Roosevelt Canal
Project Baccara Campus,"Takanock, LLC",14707-14323 W Olive Ave,85355,Waddell,Arizona,USA,33.56953026393131,-112.3718825680756,150701020906,City of Surprise-Agua Fria River
Meta Mesa - Building 3,Meta,3841 S Ellsworth Rd,85212,Mesa,Arizona,USA,33.34646760759117,-111.6297345537194,150501000807,Double Knolls-Roosevelt Canal
Vantage AZ12 - Phoenix,Vantage Data Centers,45 S Bullard Ave,85338,Goodyear,Arizona,USA,33.44632720839782,-112.3734873114134,150701020907,White Tank Number Three Wash
Vantage AZ11 - Phoenix,Vantage Data Centers,45 S Bullard Ave,85338,Goodyear,Arizona,USA,33.44628994745583,-112.3743102545626,150701020907,White Tank Number Three Wash
Google Mesa - Phase 1,Google,E Elliot Rd & S Sossaman Rd,85212,Mesa,Arizona,USA,33.3531056,-111.6783361,150501000807,Double Knolls-Roosevelt Canal
