state,year,consumption_million_mwh,consumption_mwh,prev_consumption,yoy_change_mwh,yoy_change_pct
Missouri,2023,82.56638450466237,82566384.50466236,81709476.46120039,856908.0434619784,1.0487254117567133
Missouri,2024,85.4412485046354,85441248.5046354,82566384.50466236,2874863.999973029,3.481881902931926
Montana,1990,10.299987601911269,10299987.60191127,,,
Montana,1991,10.506356861781606,10506356.861781606,10299987.60191127,206369.25987033732,2.0035874589989153
Montana,1992,10.637239157584965,10637239.157584965,10506356.861781606,130882.29580335878,1.2457438627414426
Montana,1993,10.978534588071028,10978534.588071028,10637239.157584965,341295.43048606254,3.208496353517625
Montana,1994,10.837950205240633,10837950.205240633,10978534.588071028,-140584.38283039443,-1.2805386884980947
Montana,1995,11.029676435913553,11029676.435913553,10837950.205240633,191726.23067292012,1.7690266797886922
Montana,1996,11.216866753461794,11216866.753461793,11029676.435913553,187190.3175482396,1.697151486137274
Montana,1997,11.28038388024922,11280383.880249219,11216866.753461793,63517.12678742595,0.5662644318015372
Montana,1998,11.30765121574079,11307651.21574079,11280383.880249219,27267.335491571575,0.24172347130237162
Montana,1999,11.554030217934299,11554030.2179343,11307651.21574079,246379.00219350867,2.1788698421343002
Montana,2000,11.846493756687682,11846493.756687682,11554030.2179343,292463.53875338286,2.531268598375462
Montana,2001,11.616968473356525,11616968.473356526,11846493.756687682,-229525.28333115578,-1.9374954990507824
Montana,2002,11.964039757341299,11964039.7573413,11616968.473356526,347071.28398477286,2.987623533461243
Montana,2003,11.956608411403108,11956608.411403108,11964039.7573413,-7431.345938190818,-0.062114019084823266
Montana,2004,12.4477138007495,12447713.800749501,11956608.411403108,491105.3893463928,4.107397118383687
Montana,2005,12.092504019035358,12092504.019035358,12447713.800749501,-355209.78171414323,-2.853614626749816
Montana,2006,12.418757347842519,12418757.347842518,12092504.019035358,326253.32880716026,2.6979799079958138
Montana,2007,12.745751371206913,12745751.371206913,12418757.347842518,326994.0233643949,2.63306556530153
Montana,2008,12.733502381002825,12733502.381002825,12745751.371206913,-12248.99020408839,-0.09610253524762201
Montana,2009,12.578222595609649,12578222.595609648,12733502.381002825,-155279.7853931766,-1.2194585648708816
Montana,2010,13.026407037839688,13026407.037839688,12578222.595609648,448184.4422300402,3.563177856197872
Montana,2011,13.668537016035732,13668537.016035732,13026407.037839688,642129.9781960435,4.929448130484144
Montana,2012,13.160751766214485,13160751.766214484,13668537.016035732,-507785.24982124753,-3.714993413161344
Montana,2013,13.165357170465596,13165357.170465596,13160751.766214484,4605.404251111671,0.03499347402733024
Montana,2014,13.8686970016354,13868697.0016354,13165357.170465596,703339.8311698046,5.34235282843398
Montana,2015,13.83809108550942,13838091.08550942,13868697.0016354,-30605.916125981137,-0.22068342918135767
Montana,2016,13.894260828243455,13894260.828243455,13838091.08550942,56169.74273403548,0.4059067279362955
Montana,2017,14.431463129015865,14431463.129015865,13894260.828243455,537202.3007724099,3.86636113581815
Montana,2018,14.503940616219209,14503940.61621921,14431463.129015865,72477.4872033447,0.502218566166182
Montana,2019,14.50076535966052,14500765.35966052,14503940.61621921,-3175.25655869022,-0.021892371478268814
Montana,2020,13.93514152655526,13935141.526555259,14500765.35966052,-565623.8331052605,-3.9006481318480035
Montana,2021,15.173609753200731,15173609.75320073,13935141.526555259,1238468.2266454715,8.887374586654943
Montana,2022,15.305160919014243,15305160.919014243,15173609.75320073,131551.1658135131,0.8669734358085993
Montana,2023,15.316399969730165,15316399.969730165,15305160.919014243,11239.050715921447,0.07343307774019352
Montana,2024,15.95327802329299,15953278.02329299,15316399.969730165,636878.0535628255,4.158144569360222
Nebraska,1990,21.60164088041879,21601640.88041879,,,
Nebraska,1991,21.709079504121995,21709079.504121996,21601640.88041879,107438.62370320782,0.4973632526249317
Nebraska,1992,22.250735276005727,22250735.276005726,21709079.504121996,541655.7718837298,2.4950655866402967
Nebraska,1993,22.73833929233677,22738339.292336773,22250735.276005726,487604.0163310468,2.1914063076237253
Nebraska,1994,23.110995425798688,23110995.425798688,22738339.292336773,372656.13346191496,1.6388889648924658
Nebraska,1995,23.218944475049913,23218944.475049913,23110995.425798688,107949.04925122485,0.4670895704073476
Nebraska,1996,23.70744487129326,23707444.871293258,23218944.475049913,488500.396243345,2.1038871804369346
Nebraska,1997,23.41786564721827,23417865.647218272,23707444.871293258,-289579.22407498583,-1.2214695664045598
Nebraska,1998,24.67534663401577,24675346.634015772,23417865.647218272,1257480.9867975004,5.369750624335281
Nebraska,1999,24.412001526218877,24412001.526218876,24675346.634015772,-263345.10779689625,-1.0672397502771709
Nebraska,2000,25.149978039668884,25149978.039668884,24412001.526218876,737976.5134500079,3.0230069937420305
Nebraska,2001,25.16093913032151,25160939.13032151,25149978.039668884,10961.090652626008,0.04358290347346291
Nebraska,2002,25.506199802813043,25506199.802813042,25160939.13032151,345260.6724915318,1.3722090050106965
Nebraska,2003,25.855733695478857,25855733.695478857,25506199.802813042,349533.8926658146,1.3703879659378542
Nebraska,2004,26.118501634731267,26118501.634731267,25855733.695478857,262767.9392524101,1.0162849847821482
Nebraska,2005,26.508726879060262,26508726.87906026,26118501.634731267,390225.2443289943,1.4940567793142063
Nebraska,2006,27.10041506463128,27100415.064631283,26508726.87906026,591688.1855710223,2.23205055554142
Nebraska,2007,26.968781408713816,26968781.408713818,27100415.064631283,-131633.6559174657,-0.4857256082740246
Nebraska,2008,26.676545588844593,26676545.588844594,26968781.408713818,-292235.819869224,-1.0836078035576364
Nebraska,2009,26.67661833037574,26676618.33037574,26676545.588844594,72.7415311448276,0.0002726797249762583
Nebraska,2010,28.47122508371415,28471225.08371415,26676618.33037574,1794606.7533384115,6.727264794634615
Nebraska,2011,27.917480959298548,27917480.959298547,28471225.08371415,-553744.1244156025,-1.9449255266937922
Nebraska,2012,29.313113993946814,29313113.993946813,27917480.959298547,1395633.0346482657,4.999136693897945
Nebraska,2013,28.867181052159008,28867181.052159008,29313113.993946813,-445932.9417878054,-1.5212745458564758
Nebraska,2014,28.603846203774623,28603846.203774624,28867181.052159008,-263334.84838438407,-0.912229177863174
Nebraska,2015,29.63881325407249,29638813.254072487,28603846.203774624,1034967.0502978638,3.6182793143437033
Nebraska,2016,29.631124001366473,29631124.001366474,29638813.254072487,-7689.25270601362,-0.025943186861427683
Nebraska,2017,30.67822114678777,30678221.14678777,29631124.001366474,1047097.1454212964,3.5337746397099488
Nebraska,2018,30.3596116422579,30359611.6422579,30678221.14678777,-318609.50452987105,-1.038552734219506
Nebraska,2019,30.82000751280221,30820007.51280221,30359611.6422579,460395.87054431066,1.5164748349530277
Nebraska,2020,29.28962526309567,29289625.26309567,30820007.51280221,-1530382.2497065403,-4.965547945018639
Nebraska,2021,31.561207288317288,31561207.28831729,29289625.26309567,2271582.0252216198,7.755585825414321
Nebraska,2022,30.988910508058094,30988910.508058093,31561207.28831729,-572296.7802591957,-1.8132917889710682
Nebraska,2023,31.770820604068398,31770820.6040684,30988910.508058093,781910.096010305,2.5231932429731074
Nebraska,2024,33.31020597467847,33310205.974678468,31770820.6040684,1539385.3706100695,4.845280484863976
Nevada,1990,20.611533729912058,20611533.729912058,,,
Nevada,1991,20.911451864762324,20911451.864762325,20611533.729912058,299918.1348502673,1.4550985811163455
Nevada,1992,20.887003509671565,20887003.509671565,20911451.864762325,-24448.355090759695,-0.1169137143076965
Nevada,1993,21.60283783895052,21602837.838950522,20887003.509671565,715834.3292789571,3.427175798325957
Nevada,1994,22.049484033974846,22049484.033974845,21602837.838950522,446646.1950243227,2.067534822758365
Nevada,1995,22.100885445296605,22100885.445296604,22049484.033974845,51401.411321759224,0.23311843144518757
Nevada,1996,23.458876603572023,23458876.603572022,22100885.445296604,1357991.158275418,6.144510190040457
Nevada,1997,23.70831217744541,23708312.17744541,23458876.603572022,249435.5738733895,1.0632886565224893
Nevada,1998,23.789249642155816,23789249.642155815,23708312.17744541,80937.46471040323,0.34138855648864797
Nevada,1999,24.355545968611704,24355545.968611702,23789249.642155815,566296.3264558874,2.380471578440962
Nevada,2000,24.91026262731723,24910262.62731723,24355545.968611702,554716.6587055288,2.2775784185680825
Nevada,2001,24.553559462521623,24553559.462521624,24910262.62731723,-356703.1647956073,-1.431952645912442
Nevada,2002,25.740090254857513,25740090.254857514,24553559.462521624,1186530.7923358902,4.832418672930099
Nevada,2003,26.083017698331773,26083017.698331773,25740090.254857514,342927.4434742592,1.3322697786949058
Nevada,2004,26.475802588667054,26475802.588667054,26083017.698331773,392784.89033528045,1.5059027865491281
Nevada,2005,27.301638608752487,27301638.608752485,26475802.588667054,825836.0200854316,3.1192105218329815
Nevada,2006,28.71968882973642,28719688.82973642,27301638.608752485,1418050.2209839337,5.194011397284149
Nevada,2007,28.799099855140934,28799099.855140936,28719688.82973642,79411.02540451661,0.27650378064784004
Nevada,2008,27.980734437569026,27980734.437569026,28799099.855140936,-818365.4175719097,-2.841635404190673
Nevada,2009,29.034230954157515,29034230.954157516,27980734.437569026,1053496.5165884905,3.765078143102589
Nevada,2010,30.90624749070827,30906247.49070827,29034230.954157516,1872016.5365507528,6.447618810728968
Nevada,2011,31.304507889811486,31304507.889811486,30906247.49070827,398260.3991032168,1.2886080693651043
Nevada,2012,31.521964496334615,31521964.496334616,31304507.889811486,217456.6065231301,0.6946494967707336
Nevada,2013,31.811940831751585,31811940.831751585,31521964.496334616,289976.3354169689,0.91991834915837
Nevada,2014,33.10931528726875,33109315.28726875,31811940.831751585,1297374.4555171654,4.078262506455602
Nevada,2015,33.61872976438953,33618729.76438953,33109315.28726875,509414.47712077945,1.538583545751127
Nevada,2016,34.547651879897344,34547651.87989734,33618729.76438953,928922.1155078113,2.7631089039294023
Nevada,2017,35.102984139048104,35102984.13904811,34547651.87989734,555332.2591507658,1.607438505752409
Nevada,2018,36.02549733557214,36025497.33557214,35102984.13904811,922513.1965240315,2.62801929565253
Nevada,2019,35.88602677490316,35886026.774903156,36025497.33557214,-139470.56066898257,-0.38714402571555107
Nevada,2020,36.12401051071546,36124010.510715455,35886026.774903156,237983.73581229895,0.6631654635523277
Nevada,2021,37.74955880882119,37749558.808821194,36124010.510715455,1625548.298105739,4.499910932158413
Nevada,2022,39.58582263147521,39585822.63147521,37749558.808821194,1836263.8226540163,4.864331877237527
Nevada,2023,38.75376100497623,38753761.004976235,39585822.63147521,-832061.6264989749,-2.1019182403889003
Nevada,2024,40.981808101700075,40981808.101700075,38753761.004976235,2228047.0967238396,5.749240948350133
New Hampshire,1990,7.573484551319162,7573484.551319162,,,
New Hampshire,1991,7.567011873653198,7567011.873653198,7573484.551319162,-6472.6776659647,-0.08546498803958448
New Hampshire,1992,7.677249867516191,7677249.867516191,7567011.873653198,110237.99386299308,1.4568233234418388
New Hampshire,1993,7.7885750988129425,7788575.098812942,7677249.867516191,111325.23129675165,1.4500665370784465
New Hampshire,1994,7.970487243618733,7970487.243618732,7788575.098812942,181912.14480578993,2.3356280513173093
New Hampshire,1995,8.077995838756795,8077995.838756795,7970487.243618732,107508.59513806272,1.3488334132161794
New Hampshire,1996,8.041516559307738,8041516.559307737,8077995.838756795,-36479.279449057765,-0.4515882426435111
New Hampshire,1997,8.205655556930695,8205655.556930696,8041516.559307737,164138.99762295838,2.041144806609569
New Hampshire,1998,8.57410086654294,8574100.866542941,8205655.556930696,368445.3096122453,4.49013862519549
New Hampshire,1999,8.62469187477584,8624691.87477584,8574100.866542941,50591.00823289901,0.5900444725383455
New Hampshire,2000,8.563408047423179,8563408.047423178,8624691.87477584,-61283.82735266164,-0.7105625133333177
New Hampshire,2001,8.614726973133866,8614726.973133866,8563408.047423178,51318.925710687414,0.599281564378213
New Hampshire,2002,8.728824494742609,8728824.49474261,8614726.973133866,114097.52160874382,1.3244473326266941
New Hampshire,2003,8.898841605170169,8898841.60517017,8728824.49474261,170017.11042756028,1.9477663977544968
New Hampshire,2004,8.786603283015902,8786603.283015901,8898841.60517017,-112238.32215426862,-1.261268905933317
New Hampshire,2005,8.995724883629702,8995724.883629702,8786603.283015901,209121.6006138008,2.380005035825655
New Hampshire,2006,8.910219131151727,8910219.131151726,8995724.883629702,-85505.75247797556,-0.9505154235383274
New Hampshire,2007,9.304007309381024,9304007.309381025,8910219.131151726,393788.17822929844,4.419511713831416
New Hampshire,2008,9.166955238619025,9166955.238619024,9304007.309381025,-137052.07076200098,-1.4730434554131788
New Hampshire,2009,9.121173392866632,9121173.392866632,9166955.238619024,-45781.845752391964,-0.4994225951875475
New Hampshire,2010,9.81189893502819,9811898.93502819,9121173.392866632,690725.5421615578,7.572770655821009
New Hampshire,2011,9.522252034331572,9522252.034331571,9811898.93502819,-289646.9006966185,-2.9519963731239383
New Hampshire,2012,9.601382588524672,9601382.588524671,9522252.034331571,79130.55419309996,0.8310067188707282
New Hampshire,2013,9.968272114174518,9968272.114174517,9601382.588524671,366889.5256498456,3.821215562103969
New Hampshire,2014,10.211955209882799,10211955.2098828,9968272.114174517,243683.09570828266,2.4445871151708856
New Hampshire,2015,10.431691798150021,10431691.798150022,10211955.2098828,219736.58826722205,2.151758245615571
New Hampshire,2016,10.225910943529668,10225910.943529667,10431691.798150022,-205780.85462035425,-1.9726508279016435
New Hampshire,2017,10.588951322718696,10588951.322718697,10225910.943529667,363040.37918902934,3.5502008690848137
New Hampshire,2018,10.539300750617967,10539300.750617966,10588951.322718697,-49650.57210073061,-0.4688903611654615
New Hampshire,2019,10.644302744475876,10644302.744475877,10539300.750617966,105001.99385791086,0.9962899469564347
New Hampshire,2020,10.505426793477927,10505426.793477926,10644302.744475877,-138875.9509979505,-1.3046974924686694
New Hampshire,2021,11.036544421978611,11036544.421978611,10505426.793477926,531117.6285006851,5.0556501791095085
New Hampshire,2022,10.79921388378596,10799213.88378596,11036544.421978611,-237330.53819265217,-2.15040622425279
New Hampshire,2023,11.441398729911832,11441398.729911832,10799213.88378596,642184.8461258728,5.946588826155718
New Hampshire,2024,11.562307181902256,11562307.181902256,11441398.729911832,120908.45199042372,1.0567628560512152
New Jersey,1990,52.63853583649201,52638535.83649201,,,
New Jersey,1991,54.09405460101924,54094054.60101924,52638535.83649201,1455518.7645272315,2.765120156549232
New Jersey,1992,54.823365803061506,54823365.80306151,54094054.60101924,729311.2020422667,1.3482280213998323
New Jersey,1993,55.288471167708984,55288471.167708986,54823365.80306151,465105.36464747787,0.8483706861746619
New Jersey,1994,55.27394625091279,55273946.25091279,55288471.167708986,-14524.916796192527,-0.026271149281978608
New Jersey,1995,55.834593274134825,55834593.27413482,55273946.25091279,560647.0232220292,1.01430612657364
New Jersey,1996,57.057769521810066,57057769.52181006,55834593.27413482,1223176.24767524,2.190713992792479
New Jersey,1997,58.780737989107564,58780737.989107564,57057769.52181006,1722968.4672975019,3.019691238787218
New Jersey,1998,58.9344446952139,58934444.6952139,58780737.989107564,153706.70610633492,0.26149162355671296
New Jersey,1999,58.83039406310504,58830394.06310504,58934444.6952139,-104050.63210885972,-0.1765531730161695
New Jersey,2000,60.56219904584359,60562199.045843594,58830394.06310504,1731804.9827385545,2.9437249406844286
New Jersey,2001,57.998818632377585,57998818.63237759,60562199.045843594,-2563380.4134660065,-4.232640911083186
New Jersey,2002,62.3712088278994,62371208.827899404,57998818.63237759,4372390.195521817,7.538757337862307
New Jersey,2003,60.4311919062117,60431191.906211704,62371208.827899404,-1940016.9216876999,-3.1104366231553726
New Jersey,2004,62.453654904549445,62453654.90454944,60431191.906211704,2022462.9983377382,3.346720351762332
New Jersey,2005,62.48128630283222,62481286.302832216,62453654.90454944,27631.398282773793,0.04424304442230647
New Jersey,2006,63.06223374276663,63062233.742766626,62481286.302832216,580947.4399344102,0.9297943021190272
New Jersey,2007,66.2161547136422,66216154.713642195,63062233.742766626,3153920.9708755687,5.001283309659691
New Jersey,2008,63.439775589080206,63439775.58908021,66216154.713642195,-2776379.124561988,-4.192902980501802
New Jersey,2009,64.99068492796827,64990684.92796827,63439775.58908021,1550909.338888064,2.444695499766269
New Jersey,2010,67.406643085504,67406643.085504,64990684.92796827,2415958.1575357243,3.717391438809155
New Jersey,2011,68.75203492310341,68752034.9231034,67406643.085504,1345391.8375994116,1.9959335994418366
New Jersey,2012,69.16233609095414,69162336.09095414,68752034.9231034,410301.1678507328,0.5967840345520528
New Jersey,2013,68.56627991049501,68566279.91049501,69162336.09095414,-596056.1804591268,-0.8618219310511201
New Jersey,2014,71.80796161507114,71807961.61507113,68566279.91049501,3241681.70457612,4.727807471555614
New Jersey,2015,71.06937936215249,71069379.36215249,71807961.61507113,-738582.2529186457,-1.028552038390728
New Jersey,2016,70.76704513291187,70767045.13291188,71069379.36215249,-302334.2292406112,-0.42540716121916383
New Jersey,2017,72.8574791387905,72857479.13879049,70767045.13291188,2090434.0058786124,2.9539653689827543
New Jersey,2018,75.87884727276938,75878847.27276938,72857479.13879049,3021368.1339788884,4.146956729347314
New Jersey,2019,76.05657389921876,76056573.89921877,75878847.27276938,177726.62644939125,0.2342242045540035
New Jersey,2020,72.57843510410405,72578435.10410404,76056573.89921877,-3478138.795114726,-4.573094233410443
New Jersey,2021,76.50906837168192,76509068.37168191,72578435.10410404,3930633.2675778717,5.415704075101516
New Jersey,2022,77.45942730700087,77459427.30700086,76509068.37168191,950358.9353189468,1.242152016153291
New Jersey,2023,81.22271261437902,81222712.61437902,77459427.30700086,3763285.307378158,4.8583954700088885
New Jersey,2024,80.17087602112684,80170876.02112685,81222712.61437902,-1051836.593252167,-1.2950030347373038
New Mexico,1990,14.003292971977123,14003292.971977122,,,
New Mexico,1991,14.298108099015606,14298108.099015605,14003292.971977122,294815.1270384826,2.105327137184488
New Mexico,1992,14.300509777195876,14300509.777195876,14298108.099015605,2401.6781802717596,0.016797174588693384
New Mexico,1993,14.364431517355134,14364431.517355135,14300509.777195876,63921.74015925825,0.4469892413289366
New Mexico,1994,14.550528205177528,14550528.205177529,14364431.517355135,186096.68782239407,1.2955381324875384
New Mexico,1995,14.752770033509142,14752770.033509143,14550528.205177529,202241.8283316139,1.3899277433766974
New Mexico,1996,14.937510632490605,14937510.632490605,14752770.033509143,184740.59898146242,1.252243467239348
New Mexico,1997,15.290288867305234,15290288.867305234,14937510.632490605,352778.23481462896,2.3616936147800986
New Mexico,1998,15.3186349455541,15318634.9455541,15290288.867305234,28346.078248865902,0.1853861525760803
New Mexico,1999,15.66062182840351,15660621.82840351,15318634.9455541,341986.8828494102,2.23248927900501
New Mexico,2000,15.657293271596032,15657293.271596031,15660621.82840351,-3328.55680747889,-0.021254308059734387
New Mexico,2001,15.883101066956065,15883101.066956066,15657293.271596031,225807.79536003433,1.4421892177856392
New Mexico,2002,15.573551718127082,15573551.718127081,15883101.066956066,-309549.3488289844,-1.9489226160814725
New Mexico,2003,16.470737763087712,16470737.763087712,15573551.718127081,897186.044960631,5.7609597425122825
New Mexico,2004,16.52784386333288,16527843.863332879,16470737.763087712,57106.10024516657,0.34671246101158915
New Mexico,2005,16.888794819039216,16888794.819039214,16527843.863332879,360950.9557063356,2.1838962098807544
New Mexico,2006,16.1078055552937,16107805.555293702,16888794.819039214,-780989.2637455128,-4.624304292364791
New Mexico,2007,17.575278703092334,17575278.703092333,16107805.555293702,1467473.1477986313,9.110323207970175
New Mexico,2008,16.69353692912933,16693536.92912933,17575278.703092333,-881741.7739630025,-5.016943337620369
New Mexico,2009,17.21071820857525,17210718.208575252,16693536.92912933,517181.279445922,3.098092882542275
New Mexico,2010,17.38682083694337,17386820.836943373,17210718.208575252,176102.62836812064,1.023214872464633
New Mexico,2011,18.03856952317829,18038569.52317829,17386820.836943373,651748.6862349175,3.7485213216788162
New Mexico,2012,17.802942649250884,17802942.649250884,18038569.52317829,-235626.87392740697,-1.3062392426663492
New Mexico,2013,18.134553543398415,18134553.543398414,17802942.649250884,331610.8941475302,1.8626746189146646
New Mexico,2014,19.05737858420432,19057378.58420432,18134553.543398414,922825.040805906,5.088766252764162
New Mexico,2015,18.6941855639327,18694185.5639327,19057378.58420432,-363193.02027162164,-1.9057868775963427
New Mexico,2016,19.034662025160053,19034662.025160052,18694185.5639327,340476.46122735366,1.8212960391505155
New Mexico,2017,19.45104127063934,19451041.27063934,19034662.025160052,416379.24547928944,2.1874790575683383
New Mexico,2018,19.575334175232996,19575334.175232995,19451041.27063934,124292.90459365398,0.6390038603294196
New Mexico,2019,19.708399252159438,19708399.25215944,19575334.175232995,133065.07692644373,0.6797589033999718
New Mexico,2020,19.20858322486672,19208583.22486672,19708399.25215944,-499816.02729271725,-2.5360559267031935
New Mexico,2021,20.864828586819947,20864828.586819947,19208583.22486672,1656245.361953225,8.622423333174885
New Mexico,2022,20.362851131337152,20362851.13133715,20864828.586819947,-501977.45548279583,-2.4058546821702085
New Mexico,2023,20.687246298853182,20687246.29885318,20362851.13133715,324395.1675160304,1.5930734130684014
New Mexico,2024,21.201478817059016,21201478.817059014,20687246.29885318,514232.5182058327,2.4857465840407174
New York,1990,128.23263527448512,128232635.27448513,,,
New York,1991,129.02878499747374,129028784.99747373,128232635.27448513,796149.7229886055,0.6208635744593624
New York,1992,128.62608290621372,128626082.90621373,129028784.99747373,-402702.09126000106,-0.312102521362102
New York,1993,125.84714748556065,125847147.48556066,128626082.90621373,-2778935.420653075,-2.160475820972722
New York,1994,131.83557149813075,131835571.49813075,125847147.48556066,5988424.012570098,4.7584900668942005
New York,1995,127.10228497128249,127102284.97128248,131835571.49813075,-4733286.5268482715,-3.5902954514179677
New York,1996,130.56271572278558,130562715.72278558,127102284.97128248,3460430.751503095,2.7225558944789587
New York,1997,129.1446823126835,129144682.3126835,130562715.72278558,-1418033.4101020843,-1.0860936847490923
New York,1998,131.1493797421125,131149379.7421125,129144682.3126835,2004697.4294290096,1.552288018003917
New York,1999,132.5826697060224,132582669.70602238,131149379.7421125,1433289.9639098793,1.092868274884906
New York,2000,133.23085504221726,133230855.04221725,132582669.70602238,648185.3361948729,0.48889144986452926
New York,2001,134.09801774116366,134098017.74116366,133230855.04221725,867162.6989464015,0.650872276299376
New York,2002,137.1625935529875,137162593.5529875,134098017.74116366,3064575.81182383,2.2853252146792227
New York,2003,135.50617364077834,135506173.64077833,137162593.5529875,-1656419.9122091532,-1.2076323940092741
New York,2004,134.76812268702912,134768122.68702912,135506173.64077833,-738050.9537492096,-0.5446622348777661
New York,2005,137.90569002240022,137905690.02240023,134768122.68702912,3137567.335371107,2.328122758419254
New York,2006,139.05709489399757,139057094.89399758,137905690.02240023,1151404.8715973496,0.8349219465928673
New York,2007,134.77431264034078,134774312.64034078,139057094.89399758,-4282782.253656805,-3.0798732397807855
New York,2008,135.04888342923152,135048883.42923152,134774312.64034078,274570.7888907492,0.20372635075013873
New York,2009,135.9335183299955,135933518.3299955,135048883.42923152,884634.9007639885,0.6550479191688807
New York,2010,138.75039089051435,138750390.89051434,135933518.3299955,2816872.560518831,2.0722428104012747
New York,2011,142.95975076996893,142959750.76996893,138750390.89051434,4209359.879454583,3.033764339284723
New York,2012,140.45283319708994,140452833.19708994,142959750.76996893,-2506917.5728789866,-1.7535827807316002
New York,2013,141.74001693252183,141740016.93252182,140452833.19708994,1287183.7354318798,0.9164526668007072
New York,2014,141.8117858105302,141811785.81053022,141740016.93252182,71768.87800839543,0.05063416779649635
New York,2015,142.92519468761677,142925194.68761677,141811785.81053022,1113408.87708655,0.7851314125429156
New York,2016,141.24478242011338,141244782.42011338,142925194.68761677,-1680412.2675033808,-1.175728513909783
New York,2017,141.2067783510103,141206778.35101032,141244782.42011338,-38004.06910306215,-0.02690652953821984
New York,2018,148.51506138604182,148515061.38604182,141206778.35101032,7308283.0350314975,5.175589387688348
New York,2019,143.91920640504526,143919206.40504527,148515061.38604182,-4595854.980996549,-3.094537980259348
New York,2020,138.54855869958695,138548558.69958696,143919206.40504527,-5370647.705458313,-3.7317102001960722
New York,2021,142.4767648514826,142476764.8514826,138548558.69958696,3928206.1518956423,2.8352558761820976
New York,2022,146.5504677720858,146550467.7720858,142476764.8514826,4073702.920603186,2.8592050955463533
New York,2023,145.75718521899896,145757185.21899897,146550467.7720858,-793282.5530868173,-0.5413033237945883
New York,2024,153.13308627791662,153133086.2779166,145757185.21899897,7375901.058917642,5.060403058576777
North Carolina,1990,81.5463791914984,81546379.1914984,,,
North Carolina,1991,80.85193056201445,80851930.56201445,81546379.1914984,-694448.6294839531,-0.8515995883191251
North Carolina,1992,85.89114950898882,85891149.50898881,80851930.56201445,5039218.946974367,6.232651356555083
North Carolina,1993,85.74079196346244,85740791.96346244,85891149.50898881,-150357.5455263704,-0.175055924138767
North Carolina,1994,85.51419062905806,85514190.62905806,85740791.96346244,-226601.33440437913,-0.2642864956285253
North Carolina,1995,84.117268611965,84117268.611965,85514190.62905806,-1396922.0170930624,-1.6335557956136262
North Carolina,1996,91.93371493939989,91933714.9393999,84117268.611965,7816446.327434897,9.292320657120186
North Carolina,1997,88.50633970160757,88506339.70160757,91933714.9393999,-3427375.237792328,-3.728093920768411
North Carolina,1998,89.65818719895456,89658187.19895457,88506339.70160757,1151847.4973469973,1.3014293679191389
North Carolina,1999,94.9237948069315,94923794.8069315,89658187.19895457,5265607.607976928,5.872980229114343
North Carolina,2000,98.55866560364979,98558665.60364978,94923794.8069315,3634870.7967182845,3.8292514580894736
North Carolina,2001,98.70326152967549,98703261.52967548,98558665.60364978,144595.92602570355,0.14671051514352984
North Carolina,2002,99.17110721030578,99171107.21030578,98703261.52967548,467845.68063029647,0.47399211878083386
North Carolina,2003,100.90328898197221,100903288.9819722,99171107.21030578,1732181.7716664225,1.7466597080469173
North Carolina,2004,103.01327621807862,103013276.21807861,100903288.9819722,2109987.2361064106,2.091098573093479
North Carolina,2005,104.61789545363827,104617895.45363827,103013276.21807861,1604619.2355596572,1.5576819750521145
North Carolina,2006,105.64253885775113,105642538.85775113,104617895.45363827,1024643.4041128606,0.9794150414418673
North Carolina,2007,107.15442652687521,107154426.52687521,105642538.85775113,1511887.6691240817,1.4311353035161865
North Carolina,2008,105.44271375601363,105442713.75601363,107154426.52687521,-1711712.770861581,-1.5974260946021386
North Carolina,2009,106.12210400296449,106122104.0029645,105442713.75601363,679390.2469508648,0.6443216631572304
North Carolina,2010,112.06304041023988,112063040.41023988,106122104.0029645,5940936.407275379,5.598208274413237
North Carolina,2011,111.5435782535793,111543578.2535793,112063040.41023988,-519462.1566605717,-0.46354458593924186
North Carolina,2012,116.22391569246494,116223915.69246495,111543578.2535793,4680337.438885644,4.195972114365497
North Carolina,2013,116.61897834695637,116618978.34695637,116223915.69246495,395062.65449142456,0.33991511311388156
North Carolina,2014,118.39383715485579,118393837.15485579,116618978.34695637,1774858.8078994155,1.521929649065338
North Carolina,2015,122.76364861790053,122763648.61790054,118393837.15485579,4369811.463044748,3.6909112569171634
North Carolina,2016,127.1145087442858,127114508.7442858,122763648.61790054,4350860.126385272,3.544094832116988
North Carolina,2017,128.37570326758276,128375703.26758276,127114508.7442858,1261194.5232969522,0.9921719682165289
North Carolina,2018,125.75028816313517,125750288.16313517,128375703.26758276,-2625415.1044475883,-2.0451028018715083
North Carolina,2019,129.0292261387733,129029226.1387733,125750288.16313517,3278937.9756381363,2.6074993731898153
North Carolina,2020,129.6764744002564,129676474.40025641,129029226.1387733,647248.261483103,0.5016291896434188
North Carolina,2021,133.46801902090152,133468019.02090152,129676474.40025641,3791544.620645106,2.9238492472753475
North Carolina,2022,137.30308827903758,137303088.2790376,133468019.02090152,3835069.2581360787,2.8733994002979055
North Carolina,2023,141.26535035019387,141265350.35019386,137303088.2790376,3962262.0711562634,2.8857778224943185
North Carolina,2024,140.42148915587,140421489.15587002,141265350.35019386,-843861.1943238378,-0.597358936378895
North Dakota,1990,12.25486669939465,12254866.69939465,,,
North Dakota,1991,12.134577527017996,12134577.527017996,12254866.69939465,-120289.17237665504,-0.9815624708720571
